Assists per Game,Blocks per Game,Full Name,GP per Year,Last Year,MVP,Offensive Player,Points per Game,Rebounds per Game,Starting Year,Steals per Game,Year Inducted,Years Retired,Years to Induct,playerID,pos
5.601398601398602,0.14423076923076922,Avery Johnson,71.5,2003,0,0,8.536713286713287,1.693181818181818,1988,0.9694055944055944,,8.0,,johnsav01,G
0.4587852494577007,1.2678958785249457,Ervin Johnson,70.92307692307692,2005,0,0,4.056399132321041,6.091106290672451,1993,0.5531453362255966,,6.0,,johnser02,C
2.9837563451776647,0.6426395939086295,Eddie Charles Jones,75.76923076923076,2006,0,1,15.238578680203045,4.110659898477158,1994,1.7238578680203045,,5.0,,jonesed02,F-G
1.6374012291483755,1.2431957857769973,Shawn T. Kemp,81.35714285714286,2002,0,1,14.810359964881474,8.504828797190518,1989,1.1273046532045654,,9.0,,kempsh01,F-C
1.7475915221579956,0.04720616570327553,Stephen Douglas Kerr,69.2,2002,0,0,5.770712909441233,1.1271676300578035,1988,0.5192678227360308,,9.0,,kerrst01,G
3.6359788359788365,0.3375661375661376,Toni Kukoc,72.69230769230771,2005,0,0,11.506878306878304,4.171428571428572,1993,0.9650793650793652,,6.0,,kukocto01,G-F
2.511500547645126,0.7623220153340635,Christian Donald Laettner,70.23076923076923,2004,0,1,12.697699890470975,6.591456736035049,1992,1.0438116100766703,,7.0,,laettch01,F-C
1.6985645933014355,0.3598086124401914,Grant Andrew Long,69.66666666666667,2002,0,0,9.465071770334928,6.121531100478469,1988,1.186602870813397,,9.0,,longgr01,F
1.44377990430622,0.3361244019138756,George DeWitt Lynch,69.66666666666667,2004,0,0,6.595693779904307,5.095693779904306,1993,1.0574162679425838,,7.0,,lynchge01,F
2.8376623376623376,0.3821892393320965,Daniel Lewis Majerle,77.0,2001,0,0,11.471243042671617,4.521335807050093,1988,1.2597402597402598,,10.0,,majerda01,G-F
