playerID,Full Name,Points per Game,O. Rebounds per Game,D. Rebounds per Game,Assists per Game,Steals per Game,Blocks per Game,PF per Game,Offensive Player
pippesc01,Scottie Pippen,16.292929292929294,1.8282828282828285,4.720779220779222,5.182539682539684,1.9494949494949492,0.8167388167388168,2.8968253968253967,0
pollaji01,James Clifford Pollard,13.164075993091535,0.0,0.0,2.8946459412780667,0.0,0.0,2.5854922279792745,0
ramsefr01,Frank Vernon Ramsey,13.466019417475726,0.0,0.0,1.782246879334258,0.0,0.0,3.4951456310679614,0
reedwi01,Willis Reed,18.600274725274726,0.07005494505494506,0.15384615384615385,1.8337912087912087,0.019230769230769232,0.02884615384615385,3.68956043956044,0
risenar01,Arnold D. Risen,12.273709483793516,0.0,0.0,1.3733493397358945,0.0,0.0,3.516206482593037,0
roberos01,Oscar Palmer Robertson,25.41740674955595,0.0763765541740675,0.21936056838365894,9.463587921847246,0.08170515097690942,0.007104795737122558,2.8401420959147425,1
robinda01,David Maurice Robinson,20.73153153153153,3.108108108108108,7.52072072072072,2.4513513513513514,1.3864864864864863,2.9423423423423425,2.935135135135136,1
rodmade01,Dennis Keith Rodman,7.188888888888888,4.587962962962963,8.032407407407408,1.6712962962962965,0.6638888888888889,0.5814814814814815,3.215740740740741,0
russebi01,William Felton Russell,15.243794326241135,0.0,0.0,4.3173758865248235,0.0,0.0,2.7730496453900706,0
sabonar01,Arvydas Romas Sabonis,11.988483685220725,1.5470249520153552,5.773512476007677,2.036468330134357,0.8023032629558541,1.0403071017274472,2.81190019193858,0
sampsra01,Ralph Lee Sampson,15.68825910931174,2.6275303643724697,6.301619433198381,2.3218623481781377,0.8603238866396761,1.637651821862348,3.5364372469635628,0
schaydo01,Adolph Schayes,18.261617900172123,0.0,0.0,2.8648881239242683,0.0,0.0,3.459552495697074,0
sharmbi01,William Walton Sharman,17.596534653465348,0.0,0.0,2.89480198019802,0.0,0.0,2.6918316831683167,0
stockjo01,John Houston Stockton,13.13582443653618,0.6690391459074733,2.0943060498220643,10.465599051008304,2.137010676156584,0.21648873072360614,2.6577698695136416,0
stokema01,Maurice Stokes,16.389162561576356,0.0,0.0,5.241379310344827,0.0,0.0,3.9014778325123154,0
thomais01,Isiah Lord Thomas,19.342201834862387,0.9954128440366972,2.6761467889908257,9.218348623853213,1.922018348623853,0.263302752293578,3.0587155963302752,1
thompda01,David O'Neil Thompson,22.759493670886076,1.6439873417721518,2.5395569620253164,3.2895569620253164,1.004746835443038,0.8560126582278481,2.699367088607595,1
thompjo01,John R. Thompson,3.4375,0.0,0.0,0.25,0.0,0.0,2.0,0
thurmna01,Nathaniel Thurmond,14.739712918660285,0.7712918660287081,1.8851674641148328,2.6794258373205744,0.13014354066985645,0.5779904306220096,2.7655502392344498,0
twymaja01,John Kennedy Twyman,19.207701283547262,0.0,0.0,2.2438739789964988,0.0,0.0,3.3990665110851808,0
unselwe01,Westley Sissel Unseld,10.774252039891207,2.1677243880326382,5.182230281051678,3.875793291024479,0.6300997280145059,0.3825929283771532,2.840435176790572,0
walkech01,Chester Walker,18.24714160070361,0.247141600703606,0.5963060686015831,2.0562884784520667,0.12313104661389622,0.010554089709762531,2.649956024626209,0
waltobi01,William Theodore Walton,13.042553191489361,2.317214700193424,8.063829787234043,3.3558994197292074,0.7969052224371374,2.160541586073501,2.7988394584139265,0
wanzebo01,Robert Francis Wanzer,11.736681887366819,0.0,0.0,2.9893455098934547,0.0,0.0,2.185692541856925,0
westje01,Jerry Alan West,27.32626728110599,0.027649769585253458,0.08110599078341015,6.646082949308755,0.07465437788018434,0.02119815668202765,2.6599078341013827,1
wilkeja01,Jamaal Abdul-Lateef Wilkes,17.496280552603615,1.9957492029755581,4.20510095642933,2.439957492029756,1.2603613177470776,0.33475026567481403,2.7863974495217856,0
wilkele01,Leonard Randolph Wilkens,16.479404031551272,0.10341805433829973,0.24452234881682736,6.64592462751972,0.15249780893952672,0.022787028921998246,3.105170902716915,0
wilkido01,Jacques Dominique Wilkins,24.85929203539823,2.7504424778761063,3.9256637168141593,2.495575221238938,1.284070796460177,0.5991150442477876,1.9327433628318584,1
woodejo01,John Robert Wooden,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0
worthja01,James Ager Worthy,18.09354536950421,1.7006548175865297,3.402245088868101,3.0439663236669783,1.1393826005612722,0.6735266604303087,2.176800748362956,0
yardlge01,George Harry Yardley,19.296500920810317,0.0,0.0,1.8268876611418048,0.0,0.0,3.0644567219152856,0
