playerID,year,Starting Year,Last Year
jonesch02,1985,1984,1988
jonesea01,1985,1984,1985
jonesed01,1985,1980,2007
jonesoz01,1985,1984,1985
jordami01,1985,1984,2002
josepyv01,1985,1985,1985
keeliha01,1985,1985,1985
kelleri01,1985,1975,1985
kellocl01,1985,1982,1986
kerseje01,1985,1984,2000
kingal01,1985,1981,1991
kitegr01,1985,1983,1994
kleinjo01,1985,1985,1999
koncajo01,1985,1985,1995
kupchmi01,1985,1976,1985
laimbbi01,1985,1980,1993
lampje01,1985,1981,1988
lampje01,1985,1981,1988
leaveal01,1985,1979,1988
leeke01,1985,1985,1988
lestero01,1985,1980,1985
leverfa01,1985,1982,1993
levincl01,1985,1982,1994
listeal01,1985,1981,1997
lloydle01,1985,1981,1989
longjo01,1985,1978,1996
lucasjo01,1985,1976,2010
lucasma01,1985,1974,1987
macyky01,1985,1980,1986
mahorri01,1985,1980,1998
malonje01,1985,1983,1995
malonka01,1985,1985,2003
malonmo01,1985,1974,1994
mannipa01,1985,1983,1988
martibi01,1985,1985,1987
martibr01,1985,1985,1985
martibr01,1985,1985,1985
matthwe01,1985,1980,1989
maxwece01,1985,1977,1987
mcadobo01,1985,1972,1985
mccladw01,1985,1985,1985
mccorti01,1985,1984,1991
mccraro01,1985,1983,1992
mcdanxa01,1985,1985,1997
mcdonbe01,1985,1985,1988
mcdowha01,1985,1981,1986
mcgeemi01,1985,1981,1989
mchalke01,1985,1980,1992
mckenke01,1985,1981,1987
mckinbi01,1985,1978,1985
mcmilto01,1985,1975,1985
mcneach01,1985,1985,1987
minnidi01,1985,1985,1987
mitchmi01,1985,1978,1987
mokespa01,1985,1979,1990
moncrsi01,1985,1979,1990
moorejo01,1985,1980,1989
mosspe01,1985,1985,1986
mosspe01,1985,1985,1986
mullich01,1985,1985,2000
murphja01,1985,1984,1987
nancela01,1985,1981,1993
nattca01,1985,1979,1989
nevitch01,1985,1982,1993
nevitch01,1985,1982,1993
nimphku01,1985,1981,1989
nimphku01,1985,1981,1989
nixonno01,1985,1977,1988
oaklech01,1985,1985,2003
okoremi01,1985,1980,1987
olajuha01,1985,1984,2001
olberma01,1985,1975,1986
oldhaja01,1985,1980,1990
orrlo01,1985,1980,1987
parisro01,1985,1976,1996
paxsoji02,1985,1979,1989
paxsojo01,1985,1983,1993
perkisa01,1985,1984,2000
peterji01,1985,1984,1991
phelpmi01,1985,1985,1987
piercri01,1985,1982,1997
pincked01,1985,1985,1996
pittmch01,1985,1982,1985
popeda01,1985,1984,1985
poquebe01,1985,1977,1986
portete01,1985,1985,2001
presspa01,1985,1982,1992
rambiku01,1985,1981,1994
ranseke01,1985,1980,1985
rasmubl01,1985,1985,1992
reidro01,1985,1977,1990
reynoje01,1985,1985,1995
richacl01,1985,1979,1986
richami01,1985,1978,1985
riverdo01,1985,1983,1995
roberal01,1985,1984,1995
roberfr01,1985,1983,1996
robeyri01,1985,1978,1985
robincl01,1985,1979,1991
rollitr01,1985,1977,1994
roundda01,1985,1975,1986
rowlade01,1985,1985,1985
rulanje01,1985,1981,1992
russewa01,1985,1982,1987
sampsra01,1985,1983,1991
sandemi01,1985,1982,1992
schayda01,1985,1981,1998
schrede01,1985,1985,2000
scottby01,1985,1983,1996
scurrca01,1985,1985,1987
sheltlo01,1985,1976,1985
shortpu01,1985,1978,1989
sichtje01,1985,1980,1989
sikmaja01,1985,1977,1990
smithde02,1985,1982,1990
smithla01,1985,1980,1992
smrekmi01,1985,1985,1991
soberri01,1985,1975,1985
sparrro01,1985,1980,1991
sprigla01,1985,1981,1985
stanste01,1985,1984,1986
stipast01,1985,1983,1987
stivral01,1985,1985,1992
stockjo01,1985,1984,2002
stokegr01,1985,1985,1989
sundvjo01,1985,1983,1991
teaglte01,1985,1982,1992
theusre01,1985,1978,1990
thibepe01,1985,1984,1985
thirdda01,1985,1982,1986
thomais01,1985,1981,1993
thomaji01,1985,1983,1990
thompbe01,1985,1984,1988
thompla01,1985,1982,1996
thompmy01,1985,1978,1990
thomppa01,1985,1983,1985
thornbo01,1985,1985,1995
thorpot01,1985,1984,2000
threase01,1985,1983,1996
tisdawa01,1985,1985,1996
toneyan01,1985,1980,1987
toneyse01,1985,1985,1993
toneyse01,1985,1985,1993
tripuke01,1985,1981,1990
tucketr01,1985,1982,1992
turneel01,1985,1981,1988
turneje01,1985,1984,1995
turpime01,1985,1984,1989
tylerte01,1985,1978,1988
valenda01,1985,1981,1990
valenda01,1985,1981,1990
vandeki01,1985,1980,1992
vanosni01,1985,1985,1986
verhope01,1985,1981,1986
vinceja01,1985,1981,1989
vincesa01,1985,1985,1991
vraneda01,1985,1981,1987
waitegr01,1985,1983,1987
walkeda01,1985,1983,1992
waltobi01,1985,1974,1986
warribr01,1985,1982,1985
warribr01,1985,1982,1985
webbsp01,1985,1985,1997
wedmasc01,1985,1974,1986
wennibi01,1985,1985,1999
westma01,1985,1983,1999
whatlen01,1985,1983,1996
whatlen01,1985,1983,1996
whatlen01,1985,1983,1996
whiteje01,1985,1978,1988
whitero01,1985,1982,1986
whitewi01,1985,1984,1985
wiggimi01,1985,1983,1991
wilkeja01,1985,1974,1985
wilkido01,1985,1982,1998
wilkige01,1985,1985,1998
wilkije01,1985,1980,1985
wilkije01,1985,1980,1985
willibu01,1985,1981,1997
willifr01,1985,1978,1985
willigu01,1985,1975,1986
willigu02,1985,1984,1985
willihe01,1985,1981,1998
willike02,1985,1984,2006
willipe01,1985,1985,1986
willira01,1985,1977,1986
willira01,1985,1977,1986
willira01,1985,1977,1986
willisl01,1985,1979,1985
wintevo01,1985,1985,1985
wittmra01,1985,1983,1991
woodal01,1985,1981,1986
woodle01,1985,1984,1990
woodle01,1985,1984,1990
woodsmi01,1985,1980,1990
woolror01,1985,1981,1993
worthja01,1985,1982,1993
youngda01,1985,1984,1994
youngmi01,1985,1984,1989
abdulka01,1986,1969,1988
adamsal01,1986,1975,1987
adamsmi01,1986,1985,1995
addisra01,1986,1986,1996
aguirma01,1986,1981,1993
aingeda01,1986,1981,1994
alarima01,1986,1986,1990
anderri01,1986,1982,1989
anderro01,1986,1984,1993
baglejo01,1986,1982,1993
baileja01,1986,1979,1987
baileth01,1986,1983,1998
ballagr01,1986,1977,1988
banksge01,1986,1981,1986
barklch01,1986,1984,1999
battljo01,1986,1985,1994
bedfowi01,1986,1986,1992
benjabe01,1986,1985,1999
bensoke01,1986,1977,1987
berrywa01,1986,1986,1988
berrywa01,1986,1986,1988
biniojo01,1986,1986,1986
birdla01,1986,1979,1991
birdsot01,1986,1977,1988
blabuw01,1986,1985,1989
blackro01,1986,1981,1993
bolma01,1986,1985,1994
bowiesa01,1986,1984,1994
bradldu01,1986,1979,1988
brancad01,1986,1986,1989
breuera01,1986,1983,1993
brickfr01,1986,1984,1996
brickfr01,1986,1984,1996
bridgju01,1986,1975,1986
brittmi01,1986,1985,1986
brookmi01,1986,1980,1987
brownmi01,1986,1986,1997
brownto01,1986,1984,1991
cagemi01,1986,1984,1999
campbto01,1986,1984,1994
carliri01,1986,1984,1989
carran01,1986,1984,1999
carrke01,1986,1977,1986
carrojo01,1986,1980,1990
cartwbi01,1986,1979,1994
catlete01,1986,1985,1992
chambto01,1986,1981,1997
cheekma01,1986,1978,1992
cofiefr01,1986,1985,1986
colembe01,1986,1986,1993
collido02,1986,1980,1986
coltest01,1986,1984,1994
coltest01,1986,1984,1994
cookda01,1986,1980,1988
coopemi01,1986,1978,1989
coopewa01,1986,1978,1991
corbity01,1986,1985,2000
corbity01,1986,1985,2000
corzida01,1986,1978,1990
cummipa01,1986,1979,1990
cummite01,1986,1982,1999
curetea01,1986,1980,1996
curetea01,1986,1980,1996
curryde01,1986,1986,2001
dailequ01,1986,1982,1991
dantlad01,1986,1976,1990
daughbr01,1986,1986,1993
davisbr01,1986,1977,1991
daviswa03,1986,1977,1991
dawkida01,1986,1975,1988
dawkijo01,1986,1986,1994
dayeda01,1986,1983,1987
dayeda01,1986,1983,1987
donalja01,1986,1980,1994
douglbr01,1986,1986,1986
dreilgr01,1986,1986,1996
drewla01,1986,1980,1990
drexlcl01,1986,1983,1997
duckwke01,1986,1986,1996
duckwke01,1986,1986,1996
dumarjo01,1986,1985,1998
dunntr01,1986,1977,1990
eatonma01,1986,1982,1992
eavesje01,1986,1982,1986
edwarfr01,1986,1981,1987
edwarja01,1986,1977,1995
ehlocr01,1986,1983,1996
ellisda01,1986,1983,1999
englech01,1986,1982,1987
englech01,1986,1982,1987
englech01,1986,1982,1987
englial01,1986,1976,1990
ervinju01,1986,1971,1986
evansmi01,1986,1979,1987
ewingpa01,1986,1985,2001
feitlda01,1986,1986,1991
fieldke01,1986,1984,1987
fieldke01,1986,1984,1987
flemive01,1986,1984,1995
floydsl01,1986,1982,1994
freewo01,1986,1975,1987
gattike01,1986,1986,1995
gilmoar01,1986,1971,1987
glennmi01,1986,1977,1986
gminsmi01,1986,1980,1993
gondrgr01,1986,1986,1988
gordola01,1986,1984,1987
grangst01,1986,1983,1986
grayst01,1986,1984,1990
greenac01,1986,1985,2000
greenda01,1986,1979,1990
greenke02,1986,1985,1986
greenri01,1986,1977,1991
greensi02,1986,1983,1992
griffda01,1986,1980,1990
hansebo01,1986,1983,1991
hanzlbi01,1986,1980,1989
harpede01,1986,1983,1998
harpero01,1986,1986,2000
harrist01,1986,1985,1989
hastisc01,1986,1982,1992
hendece01,1986,1986,1986
hendece01,1986,1986,1986
hendege01,1986,1979,1991
hendege01,1986,1979,1991
hendeje01,1986,1985,1986
hendeke01,1986,1986,1987
henryco01,1986,1986,1987
henryco01,1986,1986,1987
higgiro01,1986,1982,1994
hinsoro01,1986,1983,1990
hodgecr01,1986,1982,1991
holtomi01,1986,1984,1989
hornaje01,1986,1986,1999
hubbaph01,1986,1979,1988
humphja01,1986,1984,1994
hustoge01,1986,1979,1986
iavarma01,1986,1982,1988
jacksmy01,1986,1986,1986
johnsbu01,1986,1986,1992
johnscl01,1986,1978,1987
johnsde01,1986,1976,1989
johnsed02,1986,1977,1986
johnsed03,1986,1981,1998
johnsfr01,1986,1981,1993
johnsma01,1986,1977,1989
johnsma02,1986,1979,1995
johnsst02,1986,1986,1986
johnsst03,1986,1981,1990
johnsvi01,1986,1979,1991
jonesan01,1986,1986,1989
jonesan01,1986,1986,1989
jonesca01,1986,1973,1989
jonesch01,1986,1983,1997
jordami01,1986,1984,2002
kellocl01,1986,1982,1986
kemptti01,1986,1986,1997
kerseje01,1986,1984,2000
kingal01,1986,1981,1991
kingbe01,1986,1977,1992
kitchcu01,1986,1986,1986
kitegr01,1986,1983,1994
kleinjo01,1986,1985,1999
koncajo01,1986,1985,1995
krystla01,1986,1986,1996
laimbbi01,1986,1980,1993
lamplji01,1986,1986,1986
leaveal01,1986,1979,1988
leeke01,1986,1985,1988
leverfa01,1986,1982,1993
levincl01,1986,1982,1994
listeal01,1986,1981,1997
lloydle01,1986,1981,1989
longjo01,1986,1978,1996
lucasjo01,1986,1976,2010
lucasma01,1986,1974,1987
macyky01,1986,1980,1986
mahorri01,1986,1980,1998
malonje01,1986,1983,1995
malonka01,1986,1985,2003
malonmo01,1986,1974,1994
mannipa01,1986,1983,1988
martibi01,1986,1985,1987
martife01,1986,1986,1986
martimo01,1986,1986,1987
matthwe01,1986,1980,1989
maxwece01,1986,1977,1987
maxwece01,1986,1977,1987
mccorti01,1986,1984,1991
mccraro01,1986,1983,1992
mccrasc01,1986,1983,1986
mcdanxa01,1986,1985,1997
mcdonbe01,1986,1985,1988
mcdowha01,1986,1981,1986
mcgeemi01,1986,1981,1989
mchalke01,1986,1980,1992
mckenfo01,1986,1986,1986
mckenke01,1986,1981,1987
mcmilna01,1986,1986,1997
mcnamma01,1986,1982,1990
mcneach01,1986,1985,1987
mcqueco01,1986,1986,1986
minnidi01,1986,1985,1987
minnidi01,1986,1985,1987
mitchmi01,1986,1978,1987
mokespa01,1986,1979,1990
moncrsi01,1986,1979,1990
moorejo01,1986,1980,1989
mosspe01,1986,1985,1986
mullich01,1986,1985,2000
murphja01,1986,1984,1987
myerspe01,1986,1986,1997
nancela01,1986,1981,1993
nattca01,1986,1979,1989
nealyed01,1986,1982,1992
nevitch01,1986,1982,1993
newmajo01,1986,1986,2001
nimphku01,1986,1981,1989
nimphku01,1986,1981,1989
nuttde01,1986,1986,1986
oaklech01,1986,1985,2003
okoremi01,1986,1980,1987
olajuha01,1986,1984,2001
olberma01,1986,1975,1986
oldhaja01,1986,1980,1990
orrlo01,1986,1980,1987
parisro01,1986,1976,1996
paxsoji02,1986,1979,1989
paxsojo01,1986,1983,1993
perkisa01,1986,1984,2000
persoch01,1986,1986,1999
peterji01,1986,1984,1991
phelpmi01,1986,1985,1987
piercri01,1986,1982,1997
pincked01,1986,1985,1996
poleedw01,1986,1986,1986
poquebe01,1986,1977,1986
poquebe01,1986,1977,1986
portete01,1986,1985,2001
pressha01,1986,1986,1989
presspa01,1986,1982,1992
pricema01,1986,1986,1997
rambiku01,1986,1981,1994
rasmubl01,1986,1985,1992
reidro01,1986,1977,1990
reynoje01,1986,1985,1995
richacl01,1986,1979,1986
riverdo01,1986,1983,1995
roberal01,1986,1984,1995
roberfr01,1986,1983,1996
robincl01,1986,1979,1991
rodmade01,1986,1986,1999
rogerjo01,1986,1986,1987
rollitr01,1986,1977,1994
roundda01,1986,1975,1986
rowanro01,1986,1986,1986
rulanje01,1986,1981,1992
russewa01,1986,1982,1987
sallejo01,1986,1986,1999
sampsra01,1986,1983,1991
sandemi01,1986,1982,1992
schayda01,1986,1981,1998
schoeru01,1986,1982,1988
schrede01,1986,1985,2000
schwejo01,1986,1984,1986
scottby01,1986,1983,1996
scurrca01,1986,1985,1987
sellebr01,1986,1986,1992
shortpu01,1986,1978,1989
sichtje01,1986,1980,1989
sikmaja01,1986,1977,1990
singlmc01,1986,1986,1986
skilesc01,1986,1986,1995
smithcl01,1986,1986,1990
smithde02,1986,1982,1990
smithke03,1986,1986,1986
smithla01,1986,1980,1992
smithot01,1986,1986,1991
smrekmi01,1986,1985,1991
sparrro01,1986,1980,1991
stanste01,1986,1984,1986
steppbr01,1986,1982,1988
stipast01,1986,1983,1987
stockjo01,1986,1984,2002
sundvjo01,1986,1983,1991
tarplro01,1986,1986,1994
tayloje01,1986,1982,1986
teaglte01,1986,1982,1992
theusre01,1986,1978,1990
thirdda01,1986,1982,1986
thomais01,1986,1981,1993
thompbe01,1986,1984,1988
thompbi01,1986,1986,1991
thompla01,1986,1982,1996
thompmy01,1986,1978,1990
thompmy01,1986,1978,1990
thornbo01,1986,1985,1995
thorpot01,1986,1984,2000
threase01,1986,1983,1996
threase01,1986,1983,1996
tisdawa01,1986,1985,1996
toneyan01,1986,1980,1987
tripuke01,1986,1981,1990
tucketr01,1986,1982,1992
turnean01,1986,1986,1991
turneel01,1986,1981,1988
turneje01,1986,1984,1995
turpime01,1986,1984,1989
tylerte01,1986,1978,1988
valenda01,1986,1981,1990
vandeki01,1986,1980,1992
vanosni01,1986,1985,1986
verhope01,1986,1981,1986
vinceja01,1986,1981,1989
vincesa01,1986,1985,1991
vraneda01,1986,1981,1987
waitegr01,1986,1983,1987
walkeda01,1986,1983,1992
walkeke01,1986,1986,1994
waltobi01,1986,1974,1986
washbch01,1986,1986,1987
washipe01,1986,1986,1988
webbsp01,1986,1985,1997
webstma01,1986,1975,1986
wedmasc01,1986,1974,1986
wennibi01,1986,1985,1999
westma01,1986,1983,1999
whatlen01,1986,1983,1996
whiteje01,1986,1978,1988
whitero01,1986,1982,1986
wiggimi01,1986,1983,1991
wilkido01,1986,1982,1998
wilkied01,1986,1984,1992
wilkige01,1986,1985,1998
willibu01,1986,1981,1997
willigu01,1986,1975,1986
willihe01,1986,1981,1998
williho01,1986,1986,1998
willijo02,1986,1986,1994
willike01,1986,1983,1988
willike02,1986,1984,2006
willipe01,1986,1985,1986
willira01,1986,1977,1986
wilsomi01,1986,1983,1986
wilsomi01,1986,1983,1986
wilsoot01,1986,1984,1986
wingada01,1986,1986,2000
wittmra01,1986,1983,1991
woodal01,1986,1981,1986
woodle01,1986,1984,1990
woodsmi01,1986,1980,1990
woolror01,1986,1981,1993
worthja01,1986,1982,1993
wrighbr01,1986,1986,1987
youngda01,1986,1984,1994
youngpe01,1986,1986,1986
youngpe01,1986,1986,1986
abdulka01,1987,1969,1988
acresma01,1987,1987,1992
adamsal01,1987,1975,1987
adamsmi01,1987,1985,1995
aguirma01,1987,1981,1993
aingeda01,1987,1981,1994
alarima01,1987,1986,1990
alforst01,1987,1987,1990
andergr01,1987,1987,1997
anderri01,1987,1982,1989
anderri01,1987,1982,1989
anderro01,1987,1984,1993
arlaujo01,1987,1987,1987
askewvi01,1987,1987,1997
baglejo01,1987,1982,1993
baileja01,1987,1979,1987
baileth01,1987,1983,1998
barklch01,1987,1984,1999
battljo01,1987,1985,1994
bedfowi01,1987,1986,1992
benjabe01,1987,1985,1999
bensoke01,1987,1977,1987
berrywa01,1987,1986,1988
birdla01,1987,1979,1991
birdsot01,1987,1977,1988
blabuw01,1987,1985,1989
blackna01,1987,1987,1987
blackro01,1987,1981,1993
boguemu01,1987,1987,2000
bolma01,1987,1985,1994
bradldu01,1987,1979,1988
bradldu01,1987,1979,1988
brancad01,1987,1986,1989
breuera01,1987,1983,1993
brickfr01,1987,1984,1996
brookmi01,1987,1980,1987
brownmi01,1987,1986,1997
burttst01,1987,1984,1992
cagemi01,1987,1984,1999
campbto01,1987,1984,1994
carliri01,1987,1984,1989
carran01,1987,1984,1999
carrojo01,1987,1980,1990
carrojo01,1987,1980,1990
cartwbi01,1987,1979,1994
catlete01,1987,1985,1992
chambto01,1987,1981,1997
cheekma01,1987,1978,1992
colembe01,1987,1986,1993
colembe01,1987,1986,1993
colemno01,1987,1987,1987
coltest01,1987,1984,1994
coltest01,1987,1984,1994
comegda01,1987,1987,1988
connele01,1987,1982,1994
cookje01,1987,1979,1987
coopemi01,1987,1978,1989
coopewa01,1987,1978,1991
corbity01,1987,1985,2000
corbity01,1987,1985,2000
corzida01,1987,1978,1990
critewi01,1987,1987,1988
cummipa01,1987,1979,1990
cummite01,1987,1982,1999
curetea01,1987,1980,1996
curryde01,1987,1986,2001
dailequ01,1987,1982,1991
dantlad01,1987,1976,1990
daughbr01,1987,1986,1993
davisbr01,1987,1977,1991
davisch02,1987,1981,1989
davisch02,1987,1981,1989
daviswa03,1987,1977,1991
dawkida01,1987,1975,1988
dawkida01,1987,1975,1988
dawkijo01,1987,1986,1994
dayeda01,1987,1983,1987
donalja01,1987,1980,1994
donovbi01,1987,1987,1987
dreilgr01,1987,1986,1996
drewla01,1987,1980,1990
drexlcl01,1987,1983,1997
duckwke01,1987,1986,1996
dudlech02,1987,1987,2002
dumarjo01,1987,1985,1998
dunntr01,1987,1977,1990
eatonma01,1987,1982,1992
edwarfr01,1987,1981,1987
edwarja01,1987,1977,1995
edwarja01,1987,1977,1995
ehlocr01,1987,1983,1996
ellisda01,1987,1983,1999
englech01,1987,1982,1987
englial01,1987,1976,1990
evansmi01,1987,1979,1987
ewingpa01,1987,1985,2001
farmeji01,1987,1987,1993
feitlda01,1987,1986,1991
fieldke01,1987,1984,1987
flemive01,1987,1984,1995
floydsl01,1987,1982,1994
floydsl01,1987,1982,1994
frankte01,1987,1987,1993
freewo01,1987,1975,1987
gamblke01,1987,1987,1996
garlawi01,1987,1987,1994
gilliar01,1987,1987,1999
gilmoar01,1987,1971,1987
gilmoar01,1987,1971,1987
gminsmi01,1987,1980,1993
gminsmi01,1987,1980,1993
gordola01,1987,1984,1987
grantho01,1987,1987,2003
grayst01,1987,1984,1990
greenac01,1987,1985,2000
greenda01,1987,1979,1990
greenri01,1987,1977,1991
greensi02,1987,1983,1992
gregocl01,1987,1985,1987
griffda01,1987,1980,1990
gudmupe01,1987,1981,1988
hansebo01,1987,1983,1991
hanzlbi01,1987,1980,1989
harpede01,1987,1983,1998
harpero01,1987,1986,2000
harrist01,1987,1985,1989
harrist01,1987,1985,1989
hastisc01,1987,1982,1992
hendeda01,1987,1987,1987
hendege01,1987,1979,1991
hendege01,1987,1979,1991
hendeke01,1987,1986,1987
hendeke01,1987,1986,1987
henryco01,1987,1986,1987
henryco01,1987,1986,1987
henryco01,1987,1986,1987
higgiro01,1987,1982,1994
hinsoro01,1987,1983,1990
hinsoro01,1987,1983,1990
hodgecr01,1987,1982,1991
hodgecr01,1987,1982,1991
holtomi01,1987,1984,1989
hoppeda01,1987,1987,1992
hoppeda01,1987,1987,1992
hopsode01,1987,1987,1991
hornaje01,1987,1986,1999
hubbaph01,1987,1979,1988
hugheed01,1987,1987,1989
humphja01,1987,1984,1994
humphja01,1987,1984,1994
iavarma01,1987,1982,1988
jacksma01,1987,1987,2003
jacksmi02,1987,1987,1989
johnsbu01,1987,1986,1992
johnscl01,1987,1978,1987
johnsde01,1987,1976,1989
johnsed03,1987,1981,1998
johnsfr01,1987,1981,1993
johnska01,1987,1987,1987
johnske02,1987,1987,1999
johnske02,1987,1987,1999
johnsma02,1987,1979,1995
johnsst03,1987,1981,1990
johnsvi01,1987,1979,1991
jonesca01,1987,1973,1989
jonesch01,1987,1983,1997
jonesch02,1987,1984,1988
jordami01,1987,1984,2002
kerseje01,1987,1984,2000
kingal01,1987,1981,1991
kingbe01,1987,1977,1992
kitegr01,1987,1983,1994
kitegr01,1987,1983,1994
kleinjo01,1987,1985,1999
kofoeba01,1987,1987,1992
koncajo01,1987,1985,1995
krystla01,1987,1986,1996
laimbbi01,1987,1980,1993
lampje01,1987,1981,1988
leaveal01,1987,1979,1988
leverfa01,1987,1982,1993
levincl01,1987,1982,1994
lewisra01,1987,1987,1989
lewisre01,1987,1987,1992
listeal01,1987,1981,1997
lohaubr01,1987,1987,1997
longjo01,1987,1978,1996
lucasjo01,1987,1976,2010
lucasma01,1987,1974,1987
mahorri01,1987,1980,1998
malonje01,1987,1983,1995
malonka01,1987,1985,2003
malonmo01,1987,1974,1994
mannipa01,1987,1983,1988
martibi01,1987,1985,1987
martimo01,1987,1986,1987
matthwe01,1987,1980,1989
maxwece01,1987,1977,1987
mccorti01,1987,1984,1991
mccorti01,1987,1984,1991
mccraro01,1987,1983,1992
mcdanxa01,1987,1985,1997
mcdonbe01,1987,1985,1988
mcgeemi01,1987,1981,1989
mcgeemi01,1987,1981,1989
mchalke01,1987,1980,1992
mckenke01,1987,1981,1987
mckeyde01,1987,1987,2001
mcmilna01,1987,1986,1997
mcnamma01,1987,1982,1990
mcneach01,1987,1985,1987
millere01,1987,1987,2004
minnidi01,1987,1985,1987
minnidi01,1987,1985,1987
mitchmi01,1987,1978,1987
mokespa01,1987,1979,1990
moncrsi01,1987,1979,1990
moorean01,1987,1987,1987
moorean01,1987,1987,1987
moorejo01,1987,1980,1989
moorejo01,1987,1980,1989
moorero01,1987,1987,1987
moorero01,1987,1987,1987
mullich01,1987,1985,2000
murphja01,1987,1984,1987
murphro01,1987,1987,1987
murphto01,1987,1987,1993
myerspe01,1987,1986,1997
nancela01,1987,1981,1993
nancela01,1987,1981,1993
nattca01,1987,1979,1989
nealyed01,1987,1982,1992
nesslma01,1987,1987,1987
nesslma01,1987,1987,1987
nevitch01,1987,1982,1993
newmajo01,1987,1986,2001
nimphku01,1987,1981,1989
normake01,1987,1987,1996
oaklech01,1987,1985,2003
okoremi01,1987,1980,1987
olajuha01,1987,1984,2001
oldhaja01,1987,1980,1990
orrlo01,1987,1980,1987
parisro01,1987,1976,1996
paxsoji02,1987,1979,1989
paxsoji02,1987,1979,1989
paxsojo01,1987,1983,1993
perkisa01,1987,1984,2000
persoch01,1987,1986,1999
peterji01,1987,1984,1991
phelpmi01,1987,1985,1987
piercri01,1987,1982,1997
pincked01,1987,1985,1996
pippesc01,1987,1987,2003
polynol01,1987,1987,2003
portete01,1987,1985,2001
pressha01,1987,1986,1989
presspa01,1987,1982,1992
pricema01,1987,1986,1997
rambiku01,1987,1981,1994
rasmubl01,1987,1985,1992
reidro01,1987,1977,1990
rellfri01,1987,1987,1987
reynoje01,1987,1985,1995
riverdo01,1987,1983,1995
roberal01,1987,1984,1995
roberfr01,1987,1983,1996
robincl01,1987,1979,1991
rodmade01,1987,1986,1999
rogerjo01,1987,1986,1987
rollitr01,1987,1977,1994
rothsc01,1987,1987,1989
rowsobr01,1987,1987,1989
russewa01,1987,1982,1987
sallejo01,1987,1986,1999
sampsra01,1987,1983,1991
sampsra01,1987,1983,1991
sandemi01,1987,1982,1992
sandemi01,1987,1982,1992
schayda01,1987,1981,1998
schoeru01,1987,1982,1988
schrede01,1987,1985,2000
scottby01,1987,1983,1996
scurrca01,1987,1985,1987
scurrca01,1987,1985,1987
sellebr01,1987,1986,1992
shortpu01,1987,1978,1989
sichtje01,1987,1980,1989
sichtje01,1987,1980,1989
sikmaja01,1987,1977,1990
skilesc01,1987,1986,1995
smithde02,1987,1982,1990
smithke01,1987,1987,1996
smithla01,1987,1980,1992
smithot01,1987,1986,1991
smithot01,1987,1986,1991
smrekmi01,1987,1985,1991
sparrro01,1987,1980,1991
sparrro01,1987,1980,1991
stipast01,1987,1983,1987
stockjo01,1987,1984,2002
stroejo01,1987,1987,1988
sundvjo01,1987,1983,1991
tarplro01,1987,1986,1994
teaglte01,1987,1982,1992
theusre01,1987,1978,1990
thomais01,1987,1981,1993
thompbe01,1987,1984,1988
thompbi01,1987,1986,1991
thompla01,1987,1982,1996
thompmy01,1987,1978,1990
thornbo01,1987,1985,1995
thornbo01,1987,1985,1995
thorpot01,1987,1984,2000
threase01,1987,1983,1996
threase01,1987,1983,1996
tisdawa01,1987,1985,1996
tolbera01,1987,1981,1988
tolbera01,1987,1981,1988
toneyan01,1987,1980,1987
toneyse01,1987,1985,1993
tripuke01,1987,1981,1990
tucketr01,1987,1982,1992
turnean01,1987,1986,1991
turneel01,1987,1981,1988
turpime01,1987,1984,1989
tylerte01,1987,1978,1988
valenda01,1987,1981,1990
vandeki01,1987,1980,1992
vinceja01,1987,1981,1989
vincesa01,1987,1985,1991
vincesa01,1987,1985,1991
vraneda01,1987,1981,1987
wadema01,1987,1987,1989
wagnemi01,1987,1987,1990
waitegr01,1987,1983,1987
walkeda01,1987,1983,1992
walkeke01,1987,1986,1994
walleja01,1987,1987,1987
washbch01,1987,1986,1987
washbch01,1987,1986,1987
washidu01,1987,1987,1992
washike01,1987,1973,1987
washipe01,1987,1986,1988
webbsp01,1987,1985,1997
welpch01,1987,1987,1989
wennibi01,1987,1985,1999
westma01,1987,1983,1999
westma01,1987,1983,1999
whatlen01,1987,1983,1996
wheelcl01,1987,1987,1988
whiteer01,1987,1987,1988
whiteje01,1987,1978,1988
whiteto01,1987,1987,1987
whiteto01,1987,1987,1987
whiteto01,1987,1987,1987
wilkido01,1987,1982,1998
wilkige01,1987,1985,1998
willibu01,1987,1981,1997
willihe01,1987,1981,1998
williho01,1987,1986,1998
willijo02,1987,1986,1994
willike01,1987,1983,1988
willike02,1987,1984,2006
willire01,1987,1987,2011
wilsoni01,1987,1987,1987
wilsori02,1987,1987,1987
wilsori02,1987,1987,1987
wingada01,1987,1986,2000
winslri01,1987,1987,1987
wittmra01,1987,1983,1991
wolfjo01,1987,1987,1998
woodle01,1987,1984,1990
woodle01,1987,1984,1990
woodsmi01,1987,1980,1990
woolror01,1987,1981,1993
worthja01,1987,1982,1993
wrighbr01,1987,1986,1987
youngda01,1987,1984,1994
zevenph01,1987,1987,1987
abdulka01,1988,1969,1988
acresma01,1988,1987,1992
adamsmi01,1988,1985,1995
aguirma01,1988,1981,1993
aguirma01,1988,1981,1993
aingeda01,1988,1981,1994
aingeda01,1988,1981,1994
alarima01,1988,1986,1990
alforst01,1988,1987,1990
alforst01,1988,1987,1990
allenra01,1988,1988,1989
andergr01,1988,1987,1997
